	FT01DA	FT02DA	FT04DA	MN01DA	MN02DA	MN03DA	CRV01DA	CRV02DA	CRV03DA	CRV04DA
Scd2|Scd2	32078	21449	34451	31220	16505	28470	24588	51158	51524	20208
Mir5114|Mir5114	1	1	1	1	1	1	1	1	1	1
Hif1an|Hif1an	1981	1167	2328	115	653	519	1398	1689	2583	1781
Pax2|Pax2	0	0	48	9	7	0	111	27	187	0
Mir6405|Mir6405	0	0	0	0	0	0	0	0	0	0
1700039E22Rik|1700039E22Rik	0	0	0	0	0	0	0	0	0	0
Ndufb8|Ndufb8	16549	5709	8469	11737	7796	12557	9317	13850	10116	8664
Sema4g|Sema4g	519	179	1200	651	949	466	1393	1172	1319	980
Fam178a|Fam178a	11109	8630	5275	9618	8738	8548	6900	7959	9148	7745
4930414N06Rik|4930414N06Rik	0	0	11	46	0	11	15	8	17	6
Mrpl43|Mrpl43	1848	1000	1452	1539	1766	1689	1813	2030	2296	1362
Peo1|Peo1	2197	915	681	2595	878	832	805	1387	1582	794
LOC102640042|LOC102640042	0	0	0	0	0	0	0	0	0	0
Gm35782|Gm35782	192	104	58	152	47	101	14	222	63	217
Kazald1|Kazald1	1858	1260	1299	1846	491	804	938	1995	2512	879
Lzts2|Lzts2	527	1160	584	155	179	224	920	729	1498	910
Pdzd7|Pdzd7	1	1	112	211	103	181	36	190	542	157
Sfxn3|Sfxn3	7658	4171	6813	4051	2886	1891	5018	6335	5117	4648
Btrc|Btrc	3832	1628	2836	1885	1006	2433	1947	3855	4476	2531
Npm3|Npm3	1297	646	327	276	426	102	407	445	393	607
Gm41856|Gm41856	0	0	0	0	0	0	0	0	0	0
Poll|Poll	527	668	1384	556	411	780	98	1041	1230	414
Fbxw4|Fbxw4	170	317	576	428	724	331	424	479	451	373
Gm19639|Gm19639	24	0	0	284	126	0	86	49	17	0
Dpcd|Dpcd	2623	1956	1561	1665	1839	2427	1428	3405	2440	1017
Kcnip2|Kcnip2	152	0	20	0	195	113	81	160	93	194
Mgea5|Mgea5	7748	2708	5900	7023	6353	9026	8053	4173	6650	5276
9130011E15Rik|9130011E15Rik	1727	238	864	1921	625	195	811	1438	1268	526
4930505N22Rik|4930505N22Rik	257	417	441	1386	419	451	615	540	639	224
Hps6|Hps6	868	0	283	0	0	0	687	632	852	431
Ldb1|Ldb1	433	623	425	236	169	275	666	422	721	1167
Pprc1|Pprc1	923	244	1105	475	412	175	324	414	941	662
Nolc1|Nolc1	1511	801	865	1093	1525	2033	669	426	1373	1038
Elovl3|Elovl3	0	71	156	0	416	809	465	718	226	462
Pitx3|Pitx3	1306	539	640	45	105	152	1386	610	489	1243
Gbf1|Gbf1	4432	3165	4659	5158	5535	7406	6291	5844	7804	6734
Nfkb2|Nfkb2	0	476	0	0	246	0	257	107	160	186
Psd|Psd	3350	3523	2837	1544	1984	1355	2653	2177	3774	4235
4833438C02Rik|4833438C02Rik	331	27	611	254	160	0	227	0	362	299
Gm36493|Gm36493	0	0	0	0	6	0	33	0	20	0
Mir146b|Mir146b	0	0	0	0	0	0	0	0	0	0
2310034G01Rik|2310034G01Rik	0	0	0	159	0	67	11	59	14	0
Cuedc2|Cuedc2	7359	1844	3616	4299	3823	4042	3394	4187	3526	4475
Fbxl15|Fbxl15	5593	2889	2423	2245	1710	1960	1563	3100	2564	3695
Tmem180|Tmem180	3274	697	2951	1800	1070	922	2305	3160	4033	1569
Actr1a|Actr1a	12051	3966	5637	4931	2524	1969	3474	9670	8752	3278
Sufu|Sufu	261	1442	422	197	26	0	52	267	1350	450
Trim8|Trim8	1571	425	1114	1478	1594	296	1154	783	2123	1130
Sfxn2|Sfxn2	654	91	756	1928	998	167	881	467	355	412
Arl3|Arl3	3131	1481	1718	3086	2225	2734	1780	2615	2276	1705
Wbp1l|Wbp1l	1071	564	3046	179	238	484	1028	1498	1546	1055
Gm36602|Gm36602	0	137	9	0	254	0	321	101	0	101
Borcs7|Borcs7	587	1280	188	1011	677	650	571	1333	537	319
As3mt|As3mt	883	159	303	496	1117	1175	1351	382	872	1434
Cnnm2|Cnnm2	8019	1997	5955	3745	1234	2444	2958	11057	10033	2187
Nt5c2|Nt5c2	2829	1110	2301	3328	2184	1551	3544	4196	3720	2602
Ina|Ina	3159	1289	2951	5078	3271	3744	2215	2853	4239	1935
Pcgf6|Pcgf6	6408	3654	4818	2128	4812	3981	4076	3259	3263	5906
Calhm2|Calhm2	0	0	171	0	236	0	244	124	60	0
Obfc1|Obfc1	186	690	98	10	199	355	0	166	545	194
Gm19557|Gm19557	0	0	0	0	0	0	0	0	0	0
Gm36693|Gm36693	0	0	0	0	145	0	0	0	0	0
Neurl1a|Neurl1a	1053	31	1762	699	384	526	514	1175	434	1205
Sh3pxd2a|Sh3pxd2a	60	126	790	167	204	268	105	211	585	181
Mir6995|Mir6995	0	0	0	0	0	0	0	0	0	0
Gm29834|Gm29834	0	12	0	0	20	0	0	42	0	114
Gm36885|Gm36885	0	0	0	0	0	0	0	0	0	0
Taf5|Taf5	449	42	373	190	168	426	177	432	458	136
Usmg5|Usmg5	4417	1235	1727	2983	1888	2625	2568	2906	1806	1629
Pdcd11|Pdcd11	8650	4395	5996	9300	4636	7514	4740	4964	7078	3897
Slk|Slk	1106	157	762	1655	1027	1246	895	521	1444	1360
Gm16068|Gm16068	17	0	2	26	0	7	0	0	38	5
Gsto1|Gsto1	1403	876	1453	764	274	818	757	645	862	673
Cfap43|Cfap43	57	0	1	0	95	39	14	36	115	0
Mir8090|Mir8090	0	0	0	0	0	0	0	0	0	0
Sfr1|Sfr1	2122	1557	1636	1313	1544	1835	1234	1345	1810	1284
Sorcs3|Sorcs3	6942	6118	7567	5952	5488	6728	5781	12032	9621	6371
AA387883|AA387883	211	0	0	0	0	80	43	178	129	0
Sorcs1|Sorcs1	2875	2569	2649	7092	2983	4936	3925	5344	5297	2447
Gm26629|Gm26629	2730	782	2861	2557	2202	2979	1048	1384	2683	1197
Gm41861|Gm41861	0	43	9	0	59	151	0	0	6	85
Xpnpep1|Xpnpep1	5633	3988	3204	1705	1702	1766	2542	3013	3682	2626
Mir6407|Mir6407	0	0	0	0	0	0	0	0	3	0
Add3|Add3	2527	1917	2502	3000	1068	1673	1468	2087	2402	2350
Mxi1|Mxi1	645	1171	356	1211	1015	1797	84	1356	1604	676
Gm30541|Gm30541	431	635	299	13	162	343	185	340	534	165
Nutf2-ps1|Nutf2-ps1	16	10	23	14	24	34	26	38	16	10
Dusp5|Dusp5	240	0	6	0	0	0	187	23	3	0
Smndc1|Smndc1	1311	418	747	1295	596	2050	1508	1090	788	686
Smc3|Smc3	4879	3192	2986	5827	7111	7128	4575	4146	4632	3510
Rbm20|Rbm20	57	169	20	170	56	93	364	246	88	235
LOC108168414|LOC108168414	0	0	0	91	0	0	0	0	29	0
Gm30943|Gm30943	0	0	0	0	0	0	0	0	0	0
Gm30890|Gm30890	0	0	0	0	0	80	0	0	0	28
Gm41863|Gm41863	0	0	0	0	0	0	0	0	0	0
Gm16299|Gm16299	0	0	426	495	305	915	59	9	272	423
Adra2a|Adra2a	680	134	253	765	527	608	256	348	602	120
Gm30990|Gm30990	0	0	0	141	0	0	15	219	27	0
Pdcd4|Pdcd4	2190	1851	1829	3331	3271	3214	3304	2058	2078	2404
Bbip1|Bbip1	1351	1263	1116	4490	1643	3295	1728	2155	1862	2233
Shoc2|Shoc2	2748	1514	1477	3455	1697	1530	2845	3496	2389	1342
Gpam|Gpam	1540	1634	641	1725	1983	1865	3232	3957	2829	1438
Gm31356|Gm31356	158	497	354	945	112	177	530	372	502	108
Acsl5|Acsl5	5202	1316	3622	8680	2468	4634	2585	6512	5023	1937
Gm31595|Gm31595	0	509	437	0	108	1074	26	363	440	78
Zdhhc6|Zdhhc6	5072	2899	4088	3656	2884	3552	2604	5251	5136	2568
Casp7|Casp7	16	54	80	0	0	24	92	36	83	303
Gm31734|Gm31734	0	0	0	0	0	0	0	0	0	0
Tcf7l2|Tcf7l2	397	1109	1434	1771	629	1370	616	619	1469	560
Vti1a|Vti1a	2276	1156	1665	3289	2087	2064	2277	2546	2099	1668
Adrb1|Adrb1	2230	578	949	184	367	714	731	435	818	632
Dclre1a|Dclre1a	835	330	432	363	254	527	128	654	770	553
Nhlrc2|Nhlrc2	2126	1185	3166	2808	2114	2700	3149	1845	2176	2138
Gm32718|Gm32718	123	0	0	85	68	67	49	110	130	29
Ccdc186|Ccdc186	1284	1153	1221	2412	1399	583	1863	1916	2236	1233
Tdrd1|Tdrd1	0	0	0	0	0	0	136	0	0	0
B230217O12Rik|B230217O12Rik	18	0	346	178	414	475	80	689	448	242
Fam160b1|Fam160b1	1401	893	711	1467	1843	1504	1451	878	2040	1879
Trub1|Trub1	927	1737	977	1212	557	838	2244	1220	1627	1724
Ablim1|Ablim1	2071	1137	2684	7344	3624	4620	3285	4605	5324	3060
4930449E18Rik|4930449E18Rik	0	0	0	0	19	0	0	5	2	0
Gm41875|Gm41875	96	155	82	98	352	153	360	26	62	85
Atrnl1|Atrnl1	2357	1543	2481	160	479	1791	2879	2208	3321	1398
Gm32980|Gm32980	0	0	75	0	0	0	0	2	0	0
Mir5623|Mir5623	0	0	0	0	0	0	0	0	0	5
Gfra1|Gfra1	14417	8918	23636	16643	10665	10418	10508	19637	16803	6514
LOC108168411|LOC108168411	0	0	0	224	0	0	0	0	0	66
Gm10007|Gm10007	53	144	0	0	42	48	61	0	86	66
Hspa12a|Hspa12a	2593	950	1592	2433	865	1835	1620	4347	4205	2154
Mir3086|Mir3086	0	0	0	0	0	0	0	0	0	0
Eno4|Eno4	1960	1053	1553	1950	1574	797	1402	3097	1808	2605
Gm41877|Gm41877	13	5	17	0	0	0	18	8	4	0
Shtn1|Shtn1	2186	2150	2507	2171	2473	1490	2067	2291	3459	2654
Emx2|Emx2	289	189	75	116	0	32	0	46	60	133
Emx2os|Emx2os	0	0	151	0	6	0	143	109	113	70
LOC108168421|LOC108168421	91	955	191	589	179	307	784	264	268	211
LOC108168424|LOC108168424	0	0	10	192	352	58	553	179	183	317
Rab11fip2|Rab11fip2	1700	677	760	1458	1541	2407	1497	1120	1873	1141
Gm41881|Gm41881	0	0	0	111	0	0	0	0	48	4
Fam204a|Fam204a	2201	3187	3380	1797	2510	4255	2958	3154	2948	3413
E330013P04Rik|E330013P04Rik	30	0	235	0	45	5	180	97	206	56
Nanos1|Nanos1	666	638	1152	317	635	561	2354	748	530	568
Cacul1|Cacul1	2999	3125	3027	2991	2054	3062	2931	3782	2395	1946
Gm41883|Gm41883	345	0	0	0	0	69	0	0	78	34
LOC108168413|LOC108168413	0	0	0	0	0	0	0	0	0	0
Gm41884|Gm41884	71	0	143	347	185	0	115	61	51	45
Gm38437|Gm38437	3	5	2	12	2	0	0	5	5	7
Snora19|Snora19	1	1	2	2	1	0	0	1	1	1
Eif3a|Eif3a	4656	3630	4152	6572	7032	2150	3146	4418	5017	3913
Fam45a|Fam45a	2948	980	2374	2332	2311	4120	2908	2798	1813	1535
Prdx3|Prdx3	3435	637	1236	1132	1008	1456	1183	2065	883	1000
Sfxn4|Sfxn4	2514	1781	2179	2280	2395	1612	1179	2170	1238	2092
Vax1|Vax1	0	0	0	0	0	0	0	0	0	0
4930442E04Rik|4930442E04Rik	0	0	0	0	0	0	0	0	0	0
Kcnk18|Kcnk18	0	0	0	0	0	0	0	0	7	0
Slc18a2|Slc18a2	91500	96923	142114	144006	80564	128802	112457	138561	115804	70108
Pdzd8|Pdzd8	16432	10922	14306	21558	12027	20800	14755	13746	14487	10981
Gm41885|Gm41885	0	0	0	0	0	0	0	0	0	0
Grk5|Grk5	343	110	657	162	307	126	255	459	539	317
Zfp950|Zfp950	14921	16528	11337	7879	11496	11976	13440	7833	13351	10057
Csf2ra|Csf2ra	3670	2766	1991	2189	1610	2383	2428	1984	2675	2128
LOC100041708|LOC100041708	12	18	33	72	43	13	85	34	66	24
Fam171a1|Fam171a1	5005	2194	4058	3433	1803	3599	1332	6925	4131	2619
Meig1|Meig1	19	0	33	133	0	0	12	0	0	4
Dclre1c|Dclre1c	2631	302	469	233	888	1636	681	1640	1092	1677
Suv39h2|Suv39h2	219	525	272	254	247	733	98	78	318	178
Hspa14|Hspa14	881	1069	1984	2879	2391	1712	2197	3073	1779	1790
Nmt2|Nmt2	8113	2100	3126	1063	7012	9409	10660	2080	1795	2300
Rpp38|Rpp38	1426	4519	9307	19142	6438	10376	9036	11890	12655	10409
Acbd7|Acbd7	0	0	33	0	0	0	100	0	20	19
Prpf18|Prpf18	3671	1182	1044	380	940	2644	2674	1211	1890	2320
Frmd4a|Frmd4a	1675	1508	2450	2468	1565	2542	2535	3320	3190	1308
Gm39752|Gm39752	0	0	0	0	0	0	0	0	8	69
LOC102639987|LOC102639987	257	0	141	0	0	87	0	175	17	128
Gm39751|Gm39751	0	0	13	53	0	0	0	29	0	0
Gm13179|Gm13179	0	0	132	212	0	0	50	4	109	0
1700080N15Rik|1700080N15Rik	266	242	350	167	212	478	214	188	345	136
Bend7|Bend7	1658	286	470	1378	1545	776	670	610	846	459
Sephs1|Sephs1	184	67	429	1207	434	312	1153	1162	1253	390
LOC108168736|LOC108168736	0	0	0	0	0	0	0	0	0	0
Mcm10|Mcm10	0	404	166	444	29	5	205	339	425	162
Phyh|Phyh	2971	1797	1046	4157	2106	4803	2999	2605	2700	2026
Optn|Optn	452	633	1378	944	433	896	389	1004	748	1055
Ccdc3|Ccdc3	146	0	196	0	0	0	35	0	73	0
LOC108168737|LOC108168737	0	0	0	0	0	0	0	0	0	0
Camk1d|Camk1d	2147	875	1015	529	622	542	397	844	1547	664
Gm36853|Gm36853	0	0	0	0	0	72	0	62	0	8
Gm36906|Gm36906	0	30	0	0	17	147	47	0	22	0
Proser2|Proser2	0	388	301	215	87	108	137	711	673	173
Usp6nl|Usp6nl	976	623	492	1483	844	387	437	1014	1421	684
Gm13388|Gm13388	133	0	57	0	19	86	198	37	47	83
Cdc123|Cdc123	6030	2395	2797	4333	2471	4132	3316	3525	2685	2431
Gm29984|Gm29984	0	0	0	0	0	14	0	0	0	0
Nudt5|Nudt5	2331	1931	1094	1300	432	1647	2230	1637	2891	2602
Gm13199|Gm13199	245	91	31	61	124	466	182	102	404	309
Sec61a2|Sec61a2	18486	24764	20545	32426	17917	27676	17273	27515	21090	16102
Gm13267|Gm13267	0	0	84	0	0	14	0	24	58	52
Dhtkd1|Dhtkd1	177	334	1289	1080	290	171	650	632	1533	659
Upf2|Upf2	3108	3324	3184	2035	2938	3850	3910	3731	3486	3462
Gata3|Gata3	1021	0	1063	1167	699	1396	95	1553	1287	1037
4930412O13Rik|4930412O13Rik	272	491	424	1441	51	557	515	1194	710	285
9230102O04Rik|9230102O04Rik	67	15	37	61	0	50	11	32	42	0
Gm13262|Gm13262	95	0	340	0	186	235	95	248	43	3
Gm31290|Gm31290	0	0	0	0	22	167	6	63	143	0
Taf3|Taf3	1995	1151	2114	4414	3731	3986	1535	3600	4372	3187
Celf2|Celf2	7322	3293	5407	6702	8452	6621	5591	6405	6450	6289
Gm10855|Gm10855	145	0	0	0	0	22	0	3	62	0
5031426D15Rik|5031426D15Rik	0	55	1139	439	728	982	57	394	596	383
Kin|Kin	344	555	551	1570	548	803	1286	826	483	750
Atp5c1|Atp5c1	8536	3819	3732	7839	3492	4734	4646	4470	5469	3677
Itih2|Itih2	287	0	63	72	91	439	35	21	125	75
Itih5|Itih5	35	0	877	825	749	185	130	1087	392	505
Prkcq|Prkcq	0	0	279	0	143	387	148	9	390	0
Sfmbt2|Sfmbt2	955	816	1417	1136	357	1596	1067	1237	3079	860
Mir466m|Mir466m	0	0	0	0	0	0	0	0	0	0
Mir466f-1|Mir466f-1	0	0	0	0	0	0	0	0	0	0
Mir669f|Mir669f	0	0	0	0	0	0	0	0	0	0
Mir669e|Mir669e	0	0	0	0	0	0	0	0	0	0
Mir669b|Mir669b	0	0	0	0	0	0	0	0	0	0
Mir669d|Mir669d	0	0	0	0	0	0	0	0	0	0
Mir466f-2|Mir466f-2	0	0	0	0	0	0	0	0	0	0
Mir669l|Mir669l	0	0	0	0	0	0	0	0	0	0
Mir466f-3|Mir466f-3	0	0	0	0	0	0	0	0	0	0
Mir297a-2|Mir297a-2	0	0	0	0	0	0	0	0	0	0
Mir466o|Mir466o	0	0	0	0	0	0	0	0	0	0
Mir467c|Mir467c	0	0	0	0	0	0	0	0	0	0
Mir466b-1|Mir466b-1	0	0	0	0	0	0	0	0	0	0
Mir669a-3|Mir669a-3	0	0	0	0	0	0	0	0	0	0
Mir669k|Mir669k	0	0	0	0	0	0	0	0	0	0
Mir467a-1|Mir467a-1	0	0	0	0	0	0	0	0	0	0
Mir466b-8|Mir466b-8	0	0	0	0	0	0	0	0	0	0
Mir669a-1|Mir669a-1	0	0	0	0	0	0	0	0	0	0
Mir669g|Mir669g	0	0	0	0	0	0	0	0	0	0
Mir669j|Mir669j	0	0	0	0	0	0	0	0	0	0
Mir467a-2|Mir467a-2	0	0	0	0	0	0	0	0	0	0
Mir466e|Mir466e	0	0	0	0	0	0	0	0	0	0
Mir669a-4|Mir669a-4	0	0	0	0	0	0	0	0	0	0
Mir467b|Mir467b	0	0	0	0	0	0	0	0	0	0
Mir466c-1|Mir466c-1	0	0	0	0	0	0	0	0	0	0
Mir669a-5|Mir669a-5	0	0	0	0	0	0	0	0	0	0
Mir467a-3|Mir467a-3	0	0	0	0	0	0	0	0	0	0
Mir466c-2|Mir466c-2	0	0	0	0	0	0	0	0	0	0
Mir669a-6|Mir669a-6	0	0	0	0	0	0	0	0	0	0
Mir467a-4|Mir467a-4	0	0	0	0	0	0	0	0	0	0
Mir466b-4|Mir466b-4	0	0	0	0	0	0	0	0	0	0
Mir669a-7|Mir669a-7	0	0	0	0	0	0	0	0	0	0
Mir467a-5|Mir467a-5	0	0	0	0	0	0	0	0	0	0
Mir466b-5|Mir466b-5	0	0	0	0	0	0	0	0	0	0
Mir669p-1|Mir669p-1	0	0	0	0	0	0	0	0	0	0
Mir467a-6|Mir467a-6	0	0	0	0	0	0	0	0	0	0
Gm25285|Gm25285	0	0	0	0	0	0	0	0	0	0
Mir669a-8|Mir669a-8	0	0	0	0	0	0	0	0	0	0
Mir467a-7|Mir467a-7	0	0	0	0	0	0	0	0	0	0
Mir466b-6|Mir466b-6	0	0	0	0	0	0	0	0	0	0
Mir669a-9|Mir669a-9	0	0	0	0	0	0	0	0	0	0
Mir467a-8|Mir467a-8	0	0	0	0	0	0	0	0	0	0
Mir466b-7|Mir466b-7	0	0	0	0	0	0	0	0	0	0
Mir669p-2|Mir669p-2	3	0	0	0	0	0	0	0	0	0
Mir467a-9|Mir467a-9	0	0	0	0	0	0	0	0	0	0
Mir466b-2|Mir466b-2	0	0	0	0	0	0	0	0	0	0
Mir669a-10|Mir669a-10	0	0	0	0	0	0	0	0	0	0
Mir669a-11|Mir669a-11	0	0	0	0	0	0	0	0	0	0
Mir467a-10|Mir467a-10	0	0	0	0	0	0	0	0	0	0
Mir466b-3|Mir466b-3	0	0	0	0	0	0	0	0	0	0
Mir669a-12|Mir669a-12	0	0	0	0	0	0	0	0	0	0
Mir467e|Mir467e	0	0	4	0	0	0	0	0	0	8
Mir466p|Mir466p	0	0	2	0	0	0	0	0	0	3
Mir467d|Mir467d	0	0	0	0	0	0	0	0	0	0
Mir466|Mir466	0	0	0	0	0	0	0	0	0	0
Mir297c|Mir297c	0	0	0	0	0	0	0	0	0	0
Mir669c|Mir669c	0	0	0	0	0	0	0	0	0	0
Mir669a-2|Mir669a-2	0	6	0	0	0	0	0	0	0	0
Mir297b|Mir297b	0	0	0	0	0	0	0	0	0	0
Mir466d|Mir466d	0	0	0	0	0	0	0	0	0	0
Mir669m-1|Mir669m-1	0	0	0	0	0	0	0	0	0	0
Mir669m-2|Mir669m-2	0	0	0	0	0	0	0	0	0	0
Mir466n|Mir466n	0	0	0	0	0	0	0	0	0	0
Mir669o|Mir669o	0	0	0	0	0	0	0	0	0	0
Mir466g|Mir466g	0	0	0	0	0	0	0	0	0	0
Mir466h|Mir466h	0	0	0	0	0	0	0	0	0	0
Mir297a-3|Mir297a-3	0	0	0	0	0	0	0	0	0	0
Mir466l|Mir466l	0	0	0	0	0	0	0	0	0	0
Mir297a-4|Mir297a-4	0	0	0	0	0	0	0	0	0	0
Mir669i|Mir669i	0	0	0	0	0	0	0	0	0	0
Mir669h|Mir669h	0	0	0	0	0	0	0	0	0	0
Mir669d-2|Mir669d-2	0	0	0	0	0	0	2	0	0	0
Pfkfb3|Pfkfb3	1614	848	1258	1456	599	1083	1385	1439	1855	388
Gm10851|Gm10851	69	0	0	4	0	154	0	48	23	0
Rbm17|Rbm17	1800	257	1657	1373	761	381	1747	1974	1734	2054
Il15ra|Il15ra	724	438	742	1194	403	607	757	997	1246	1315
Fbxo18|Fbxo18	5113	2614	2022	2669	1944	1145	1934	4138	2904	1362
LOC108168740|LOC108168740	0	30	61	247	0	6	6	22	20	59
Ankrd16|Ankrd16	1297	767	542	1515	1404	485	1476	801	2067	1721
Itga8|Itga8	219	34	218	0	0	165	31	32	177	204
E030013I19Rik|E030013I19Rik	0	0	0	0	0	0	0	0	0	0
Fam188a|Fam188a	1839	183	897	1223	775	1064	932	1446	1256	1441
Pter|Pter	420	111	249	869	365	147	512	487	77	249
C1ql3|C1ql3	1482	195	627	2779	1397	659	1595	1007	1727	1113
Rsu1|Rsu1	1808	375	776	1536	378	773	1103	1439	615	547
Gm13270|Gm13270	0	0	0	0	0	0	55	0	0	0
Cubn|Cubn	939	321	335	1129	189	487	869	374	900	424
Trdmt1|Trdmt1	632	103	154	68	407	295	993	648	424	652
LOC105244085|LOC105244085	170	341	255	796	143	621	120	224	150	0
Vim|Vim	418	56	477	229	173	51	591	302	534	172
St8sia6|St8sia6	4016	4263	4211	2219	876	3244	2586	2480	4733	2459
Hacd1|Hacd1	1444	490	1101	822	918	1320	1187	1330	746	920
Stam|Stam	2694	2885	2418	3180	2740	1297	2612	2361	1385	3505
Stamos|Stamos	663	679	460	874	689	204	482	682	557	515
Slc39a12|Slc39a12	2355	1536	3657	3594	1312	4193	2650	3539	2701	1133
Gm32741|Gm32741	0	0	60	0	0	20	213	0	17	139
Cacnb2|Cacnb2	1133	859	1920	1132	1625	887	1107	1503	1802	1779
Gm13269|Gm13269	0	0	40	0	26	44	0	76	17	52
Gm13315|Gm13315	19	0	495	3	223	66	294	0	229	33
Nsun6|Nsun6	2622	2298	1944	5452	2834	4145	2867	3414	2623	2977
Arl5b|Arl5b	3127	2671	2029	2396	1322	2863	1425	3395	2395	2416
Gm33002|Gm33002	0	0	33	0	0	109	33	26	0	0
Plxdc2|Plxdc2	5203	3547	4122	4153	2119	6177	4488	5412	7466	3849
Nebl|Nebl	8557	4421	4727	5683	1418	5154	6796	5983	8063	6755
Mir6419|Mir6419	18	0	0	0	0	0	0	0	0	0
Gm33085|Gm33085	0	0	22	7	5	128	7	0	5	6
Skida1|Skida1	633	473	851	990	460	1130	1787	1225	830	727
A930004D18Rik|A930004D18Rik	338	0	589	922	243	230	508	654	836	839
Gm17762|Gm17762	1797	1845	1387	783	195	451	1959	1633	1205	674
Gm33355|Gm33355	15	0	0	0	0	0	0	0	0	9
Commd3|Commd3	2625	599	1090	1255	2074	1972	927	2008	1620	1928
Bmi1|Bmi1	16	32	407	134	485	37	566	371	463	795
Carlr|Carlr	0	296	309	221	29	204	121	102	229	0
Mllt10|Mllt10	4232	4069	3266	1073	4658	2378	4717	4530	5092	6241
Mir7655|Mir7655	0	0	0	0	0	0	0	0	0	0
Dnajc1|Dnajc1	3024	3117	3494	1217	2519	2199	2365	2224	1996	2067
Gm39762|Gm39762	235	88	327	393	90	135	377	289	270	46
Gm39761|Gm39761	109	70	45	158	132	320	68	141	54	29
4930447M23Rik|4930447M23Rik	0	0	0	0	0	0	59	72	7	143
Otud1|Otud1	0	0	40	3	0	33	59	49	0	14
Msrb2|Msrb2	868	587	420	903	427	826	1158	1138	789	578
Pip4k2a|Pip4k2a	833	408	190	541	518	144	843	333	458	379
4930426L09Rik|4930426L09Rik	0	0	0	0	0	0	0	6	0	0
Gm33534|Gm33534	0	0	0	0	0	86	138	0	0	72
Etl4|Etl4	983	496	941	303	285	551	914	892	1820	1135
Gm17171|Gm17171	254	33	250	536	90	155	34	262	247	362
Gm13363|Gm13363	3	66	17	0	0	302	8	6	6	57
Gm13375|Gm13375	34	172	47	31	0	0	93	68	45	145
Thnsl1|Thnsl1	2119	123	864	2202	1546	1267	1292	1440	1738	933
Enkur|Enkur	54	0	0	98	15	0	68	25	13	52
Arhgap21|Arhgap21	6449	3424	4781	5209	4472	4294	5286	5639	5488	6019
Gpr158|Gpr158	14008	12640	18281	16471	8012	15171	10424	19884	18389	6665
Gm39766|Gm39766	0	66	481	0	58	48	114	128	438	356
Mir3967|Mir3967	0	0	0	0	0	0	0	0	0	0
Gad2|Gad2	3871	1603	3044	9404	2381	4213	2571	7269	5850	2808
Pdss1|Pdss1	1569	928	1635	3576	1524	1296	1351	1991	1833	2886
Abi1|Abi1	1029	1170	2312	1705	1800	2184	3379	3342	2081	1963
4931423N10Rik|4931423N10Rik	58	96	24	4	358	0	30	2	31	23
Nxph2|Nxph2	0	0	0	0	40	0	0	30	57	283
Gm34769|Gm34769	0	0	0	0	0	0	0	0	0	0
Spopl|Spopl	802	1082	626	1617	1239	1120	1859	1508	1284	2220
Hnmt|Hnmt	1095	537	1678	2513	164	1178	827	1081	1229	1341
Pax8|Pax8	14	0	120	0	0	0	0	0	6	40
Gm13415|Gm13415	0	0	0	0	0	0	0	0	20	0
Mastl|Mastl	295	211	151	68	14	99	437	96	100	180
Yme1l1|Yme1l1	12319	8735	9329	19260	7120	14596	10230	12146	11716	11218
Acbd5|Acbd5	4417	1781	1899	4594	2307	2732	3761	3167	4737	2578
Arrdc1|Arrdc1	951	335	776	380	311	818	987	726	1306	1530
Zmynd19|Zmynd19	208	0	152	30	176	308	128	238	31	180
Cacna1b|Cacna1b	13936	8435	12868	11111	8846	10272	7897	10709	13602	9000
Ehmt1|Ehmt1	3785	2176	3110	2801	2509	1279	2350	4279	3484	4510
Tor4a|Tor4a	0	45	125	44	77	0	0	103	177	412
Nrarp|Nrarp	598	357	5	4	9	0	267	75	451	96
Dph7|Dph7	2954	695	1985	3608	1316	2078	1667	2057	2202	2083
Mrpl41|Mrpl41	10150	3722	4830	7784	8013	5182	7566	7673	7518	8423
Rnf208|Rnf208	2506	623	811	853	579	1398	499	1940	1908	463
Pnpla7|Pnpla7	1126	2401	498	1259	363	20	798	1127	651	435
Nsmf|Nsmf	6038	3526	5037	2009	1911	992	3695	5976	4708	4875
Gm39770|Gm39770	0	0	0	0	0	0	0	0	0	0
Mir7664|Mir7664	0	21	0	0	0	0	22	13	4	0
Stpg3|Stpg3	0	0	0	0	0	0	0	0	0	0
Fam166a|Fam166a	0	57	0	0	0	0	0	0	0	34
Tubb4b|Tubb4b	5274	1273	3324	2366	1700	2367	1786	3277	2583	2615
Nelfb|Nelfb	8744	1569	3524	5247	1631	4096	3284	3275	4926	4091
Tprn|Tprn	94	374	169	0	98	0	100	448	492	113
Ndor1|Ndor1	796	748	1646	407	580	1437	1767	2132	1290	1851
Tmem203|Tmem203	1574	1253	732	1262	654	913	1056	1859	1005	831
Ssna1|Ssna1	5124	1673	2164	4046	3286	2491	3392	2512	2282	2918
Anapc2|Anapc2	5378	1165	4185	2622	1404	3199	2904	5342	5298	2860
Entpd2|Entpd2	850	0	457	281	105	121	300	78	635	57
Uap1l1|Uap1l1	2749	1616	1128	125	620	681	1456	938	1858	2214
Man1b1|Man1b1	8506	4832	10933	2108	2213	3003	4416	10220	7943	3833
AA543186|AA543186	957	647	443	1245	861	514	332	566	450	429
