	x	y	pval	padj
Gdf10|Gdf10	FoodTrained	Maintenance	3.15349282368778e-05	0.00106070503733882
Mmrn2|Mmrn2	FoodTrained	Maintenance	8.93889442178758e-13	3.52658007636232e-10
Ldb3|Ldb3	FoodTrained	Maintenance	0.00334004136275584	0.0490693276078413
Cdhr1|Cdhr1	FoodTrained	Maintenance	0.000378190217482884	0.00889663124033959
4930572G02Rik|4930572G02Rik	FoodTrained	Maintenance	0.000414508675443264	0.00961869719084714
Tmem253|Tmem253	FoodTrained	Maintenance	0.000843833949156175	0.0170894088204134
Lrp10|Lrp10	FoodTrained	Maintenance	0.000228127923038418	0.00581434519324161
Cdh24|Cdh24	FoodTrained	Maintenance	4.30969795310918e-11	1.05990584594842e-08
Rnf31|Rnf31	FoodTrained	Maintenance	0.00159479929402799	0.0279636242879704
Rcbtb1|Rcbtb1	FoodTrained	Maintenance	0.000390339527130175	0.00909207825985748
Mipep|Mipep	FoodTrained	Maintenance	1.80098059764507e-06	8.00590835155039e-05
Arl11|Arl11	FoodTrained	Maintenance	4.72277977020546e-08	2.89242149599657e-06
Scara3|Scara3	FoodTrained	Maintenance	0.00134557849101975	0.0244072987398861
Sorbs3|Sorbs3	FoodTrained	Maintenance	8.32535581403182e-06	0.000327769777651394
Polr3d|Polr3d	FoodTrained	Maintenance	0.00278291760544444	0.0429153995881932
Dmtn|Dmtn	FoodTrained	Maintenance	1.84157758167333e-06	8.12912696133983e-05
Siah3|Siah3	FoodTrained	Maintenance	1.84037769451061e-06	8.12912696133983e-05
Gm35679|Gm35679	FoodTrained	Maintenance	2.7429433220488e-07	1.36333642230021e-05
Akap11|Akap11	FoodTrained	Maintenance	2.34939575557101e-05	0.000822375368267064
LOC328448|LOC328448	FoodTrained	Maintenance	4.5019751774075e-05	0.00144009972862442
Pcdh8|Pcdh8	FoodTrained	Maintenance	8.71717325294443e-05	0.00254026478229661
Gm41231|Gm41231	FoodTrained	Maintenance	0.00341356103940389	0.0497633605875223
Gm35362|Gm35362	FoodTrained	Maintenance	3.11503876668137e-10	5.36268082951319e-08
Fgf14|Fgf14	FoodTrained	Maintenance	2.10184872474213e-08	1.60494795566297e-06
BC037032|BC037032	FoodTrained	Maintenance	0.00225198830845729	0.0362635226167141
Nadk2|Nadk2	FoodTrained	Maintenance	0.0014828290977566	0.0263417773210288
March11|March11	FoodTrained	Maintenance	7.19724679513503e-05	0.00214636633951925
Dap|Dap	FoodTrained	Maintenance	0.00227750208001443	0.0366021984604185
Ywhaz|Ywhaz	FoodTrained	Maintenance	4.4069649202544e-06	0.000182215490600126
LOC108168238|LOC108168238	FoodTrained	Maintenance	1.79156962314451e-10	3.42296883642381e-08
Gm33353|Gm33353	FoodTrained	Maintenance	0.000130494478215488	0.00360229436438293
Mtss1|Mtss1	FoodTrained	Maintenance	0.00295094706597462	0.0450191062569494
Gm36559|Gm36559	FoodTrained	Maintenance	1.04980744158138e-08	9.82782743465753e-07
9930014A18Rik|9930014A18Rik	FoodTrained	Maintenance	0.000435991647607043	0.0100320459668707
Kcnk9|Kcnk9	FoodTrained	Maintenance	2.18771932786032e-05	0.000775820990855635
Trappc9|Trappc9	FoodTrained	Maintenance	0.00250962759482601	0.0394396827910541
Jrk|Jrk	FoodTrained	Maintenance	3.70282165752031e-18	1.1686722288077e-14
Adgrb1|Adgrb1	FoodTrained	Maintenance	0.000146728928038059	0.00398652182246302
Ly6h|Ly6h	FoodTrained	Maintenance	0.00135562207499861	0.0245659475925824
Exosc4|Exosc4	FoodTrained	Maintenance	0.000102271470913801	0.00291673922393773
LOC108168260|LOC108168260	FoodTrained	Maintenance	0.00327038391763922	0.0484216264646865
Kifc2|Kifc2	FoodTrained	Maintenance	2.80853423875161e-06	0.000120601389748842
Lrrc14|Lrrc14	FoodTrained	Maintenance	1.22856908329135e-06	5.61966491069768e-05
Foxred2|Foxred2	FoodTrained	Maintenance	0.00280428856738872	0.043139571568351
Elfn2|Elfn2	FoodTrained	Maintenance	3.04419774669585e-05	0.00103126963737351
Mir6955|Mir6955	FoodTrained	Maintenance	0.000615469636316849	0.0130956724752047
Triobp|Triobp	FoodTrained	Maintenance	2.8014089590043e-06	0.000120568821492419
Tmem184b|Tmem184b	FoodTrained	Maintenance	0.000119250087220773	0.00332583048851219
Cbx6|Cbx6	FoodTrained	Maintenance	8.13415419327222e-05	0.00238816244896118
Gm41361|Gm41361	FoodTrained	Maintenance	0.000591102780140871	0.0126549491841008
Syngr1|Syngr1	FoodTrained	Maintenance	9.36001624632883e-05	0.00269377853581655
Mief1|Mief1	FoodTrained	Maintenance	4.27676589459455e-05	0.00137736591404655
1500009C09Rik|1500009C09Rik	FoodTrained	Maintenance	0.000844679022860377	0.0170894088204134
Sept3|Sept3	FoodTrained	Maintenance	2.59006336405509e-07	1.30100875132921e-05
5031439G07Rik|5031439G07Rik	FoodTrained	Maintenance	0.000232271476987418	0.00589614605859347
Mir1249|Mir1249	FoodTrained	Maintenance	0.000311718132582038	0.00758741166671729
Ppara|Ppara	FoodTrained	Maintenance	0.00140977329054433	0.0252614738926886
Pim3|Pim3	FoodTrained	Maintenance	0.00213575345093691	0.0347762365437595
LOC108168256|LOC108168256	FoodTrained	Maintenance	0.00038076444668734	0.00893498925268669
Plxnb2|Plxnb2	FoodTrained	Maintenance	0.000466555604871328	0.0105810341190998
Sbf1|Sbf1	FoodTrained	Maintenance	0.000777662120179047	0.0160420343897937
Gm44502|Gm44502	FoodTrained	Maintenance	0.000530404662370372	0.0116962992930375
Mapk8ip2|Mapk8ip2	FoodTrained	Maintenance	9.1844055658394e-06	0.000357870551852471
Abcd2|Abcd2	FoodTrained	Maintenance	0.000353299751548498	0.00841653044528021
Twf1|Twf1	FoodTrained	Maintenance	8.01833621581195e-05	0.00235781417575824
Gm30810|Gm30810	FoodTrained	Maintenance	1.52574052255121e-05	0.000564315396006881
E330033B04Rik|E330033B04Rik	FoodTrained	Maintenance	1.59153398224880e-11	4.30555414597795e-09
Wnt10b|Wnt10b	FoodTrained	Maintenance	4.96297613505868e-06	0.000202115868966895
Ddn|Ddn	FoodTrained	Maintenance	2.31610047784647e-06	0.000100678379973965
Gpd1|Gpd1	FoodTrained	Maintenance	1.10989219784808e-07	6.02235775090231e-06
LOC108168267|LOC108168267	FoodTrained	Maintenance	5.43522477745818e-09	6.16328452758836e-07
Acvr1b|Acvr1b	FoodTrained	Maintenance	1.41698243317713e-05	0.000531354382912381
Pcbp2|Pcbp2	FoodTrained	Maintenance	0.000289145499690268	0.00712962021827424
Gpr84|Gpr84	FoodTrained	Maintenance	1.19374181919299e-05	0.000456684622829446
Zfp385a|Zfp385a	FoodTrained	Maintenance	0.000160875990341846	0.00431516802989169
Zfp263|Zfp263	FoodTrained	Maintenance	0.000965210222634365	0.0188434907072443
Crebbp|Crebbp	FoodTrained	Maintenance	0.00131223365319532	0.0239862632148261
Gm16861|Gm16861	FoodTrained	Maintenance	0.0011846161616566	0.0220364206810325
Eef2kmt|Eef2kmt	FoodTrained	Maintenance	4.03026160344509e-05	0.00130686753398013
Abat|Abat	FoodTrained	Maintenance	0.00134040366399334	0.0244072987398861
LOC105242421|LOC105242421	FoodTrained	Maintenance	5.61581025180002e-08	3.27220303810268e-06
Mkl2|Mkl2	FoodTrained	Maintenance	0.00118320506095892	0.0220318134113854
A930007A09Rik|A930007A09Rik	FoodTrained	Maintenance	1.08020709309228e-05	0.000416616735680009
Yars2|Yars2	FoodTrained	Maintenance	5.46251459758431e-05	0.00170137564036931
Sdf2l1|Sdf2l1	FoodTrained	Maintenance	0.00103507939756033	0.0198997954838578
Lrrc74b|Lrrc74b	FoodTrained	Maintenance	2.5988277548675e-07	1.30195770354301e-05
Med15|Med15	FoodTrained	Maintenance	0.00260097441624727	0.0406727105866842
Scarf2|Scarf2	FoodTrained	Maintenance	3.95967830261676e-08	2.56352823126211e-06
Sept5|Sept5	FoodTrained	Maintenance	1.56836711439602e-13	8.48576229866211e-11
Zdhhc8|Zdhhc8	FoodTrained	Maintenance	0.00104987309950806	0.0201637392346694
Clcn2|Clcn2	FoodTrained	Maintenance	0.000355302301733752	0.00843978393001008
LOC108168286|LOC108168286	FoodTrained	Maintenance	0.000572580060616261	0.0123355501796247
Etv5|Etv5	FoodTrained	Maintenance	0.000128907260545735	0.00356367415029867
Ahsg|Ahsg	FoodTrained	Maintenance	1.34547333934258e-08	1.16877195537296e-06
Gm30505|Gm30505	FoodTrained	Maintenance	1.09627847387879e-07	5.96558202869042e-06
Gm32796|Gm32796	FoodTrained	Maintenance	3.84021497093712e-08	2.53387285382008e-06
Opa1|Opa1	FoodTrained	Maintenance	0.000226467551521861	0.00578760596918958
Gm15742|Gm15742	FoodTrained	Maintenance	3.00779942372162e-08	2.12532454056031e-06
Ppp1r2|Ppp1r2	FoodTrained	Maintenance	0.00169030459083651	0.0292322356499278
Gm15743|Gm15743	FoodTrained	Maintenance	0.000355287545049511	0.00843978393001008
Dtx3l|Dtx3l	FoodTrained	Maintenance	3.84718065345451e-12	1.15641365134076e-09
Hcls1|Hcls1	FoodTrained	Maintenance	0.000977519154389604	0.0189859284376163
Igsf11|Igsf11	FoodTrained	Maintenance	0.000461364804108418	0.0104884337279725
Sidt1|Sidt1	FoodTrained	Maintenance	0.00272932160345503	0.0422609674608569
Gm41459|Gm41459	FoodTrained	Maintenance	3.99762833247249e-05	0.00129923666205768
Pcnp|Pcnp	FoodTrained	Maintenance	0.00331526397305346	0.0487810053284486
Dcbld2|Dcbld2	FoodTrained	Maintenance	0.00100662798084859	0.0194826843556983
Gm41491|Gm41491	FoodTrained	Maintenance	0.000687765574708479	0.0143913996555298
Paxbp1|Paxbp1	FoodTrained	Maintenance	0.000818726429527861	0.0166686096476659
Olig1|Olig1	FoodTrained	Maintenance	5.30209121947566e-30	5.02028507116052e-26
Rcan1|Rcan1	FoodTrained	Maintenance	0.00307137065519852	0.046307759631763
Dyrk1a|Dyrk1a	FoodTrained	Maintenance	0.00135936281898759	0.0246101851846731
Ttc3|Ttc3	FoodTrained	Maintenance	1.13963073176568e-05	0.000438642015598511
Mx1|Mx1	FoodTrained	Maintenance	4.89419571686834e-12	1.42586745062055e-09
Snx9|Snx9	FoodTrained	Maintenance	0.000618244796468743	0.0131252261331038
Tagap1|Tagap1	FoodTrained	Maintenance	0.000878314738928817	0.0176193286134481
Gm41523|Gm41523	FoodTrained	Maintenance	3.32301798385386e-08	2.28099716866477e-06
Sft2d1|Sft2d1	FoodTrained	Maintenance	0.00265027310111432	0.0412732086478634
Qk|Qk	FoodTrained	Maintenance	0.000226824633452002	0.00578891925024334
LOC108168355|LOC108168355	FoodTrained	Maintenance	1.18375718261144e-08	1.07257463000539e-06
Mas1|Mas1	FoodTrained	Maintenance	2.78447432942027e-05	0.00095351881331341
BC002059|BC002059	FoodTrained	Maintenance	2.54102284606447e-05	0.000881306769888697
Kremen2|Kremen2	FoodTrained	Maintenance	0.000180857204010664	0.00471099432235206
Paqr4|Paqr4	FoodTrained	Maintenance	0.00117002695182781	0.0218293599869588
Srrm2|Srrm2	FoodTrained	Maintenance	0.000938617562297505	0.0184407936762758
Rab26os|Rab26os	FoodTrained	Maintenance	0.00188489815342944	0.0318414953893785
Tmem204|Tmem204	FoodTrained	Maintenance	2.66241185437989e-20	1.00836186572784e-16
Chtf18|Chtf18	FoodTrained	Maintenance	7.79456607813092e-05	0.0023099483227162
Gm41551|Gm41551	FoodTrained	Maintenance	9.82925329768852e-06	0.000380806093925379
Capn15|Capn15	FoodTrained	Maintenance	3.27592338713739e-05	0.00109604525056927
Rhbdl1|Rhbdl1	FoodTrained	Maintenance	4.25659428467052e-05	0.00137320487170027
Phf1|Phf1	FoodTrained	Maintenance	5.09120215749905e-05	0.00159887388485173
Trp53cor1|Trp53cor1	FoodTrained	Maintenance	4.79952098750734e-08	2.92117089250942e-06
Gm20161|Gm20161	FoodTrained	Maintenance	4.08708547811573e-08	2.61476816550938e-06
Hsf2bp|Hsf2bp	FoodTrained	Maintenance	7.28333750448366e-09	7.49590012621778e-07
Cyp4f16|Cyp4f16	FoodTrained	Maintenance	0.00111342150378749	0.0210427774622992
Zfp811|Zfp811	FoodTrained	Maintenance	5.88779948594612e-07	2.80143866495884e-05
Zfp871|Zfp871	FoodTrained	Maintenance	2.25457847992563e-12	7.49034257444767e-10
H2-K1|H2-K1	FoodTrained	Maintenance	0.000143807996776711	0.00393446754026596
Vps52|Vps52	FoodTrained	Maintenance	7.91461756296745e-05	0.00234186113734242
Agpat1|Agpat1	FoodTrained	Maintenance	1.39962135690136e-08	1.18854841415431e-06
Atf6b|Atf6b	FoodTrained	Maintenance	6.45931661651747e-10	9.88929535551783e-08
Vars|Vars	FoodTrained	Maintenance	3.22019186495391e-06	0.000136117797648733
Ddr1|Ddr1	FoodTrained	Maintenance	0.00112748860427169	0.0212661869512878
H2-D1|H2-D1	FoodTrained	Maintenance	0.000231948569666587	0.00589585243459888
H2-T23|H2-T23	FoodTrained	Maintenance	0.000531064166014024	0.0116962992930375
Gabbr1|Gabbr1	FoodTrained	Maintenance	0.00137338186210678	0.0248165384758741
Crisp1|Crisp1	FoodTrained	Maintenance	0.000176397942054303	0.00464825672958118
Adgrf2|Adgrf2	FoodTrained	Maintenance	1.34056080742019e-05	0.000507724000202322
LOC101056014|LOC101056014	FoodTrained	Maintenance	0.000245749100894633	0.00618027984547367
Tmem63b|Tmem63b	FoodTrained	Maintenance	0.00224450587892284	0.0361737938971591
Ptk7|Ptk7	FoodTrained	Maintenance	0.000188621117114205	0.00487966952840396
Nfya|Nfya	FoodTrained	Maintenance	0.000152541608841338	0.00411492941115159
Ccnd3|Ccnd3	FoodTrained	Maintenance	0.000900559837021374	0.0179325989838841
Kcnh8|Kcnh8	FoodTrained	Maintenance	0.00143739605834367	0.0257034647373504
Rab5a|Rab5a	FoodTrained	Maintenance	6.60943267477409e-05	0.00201875526713221
Ebi3|Ebi3	FoodTrained	Maintenance	0.000303926316629395	0.00744560499095842
Ptprs|Ptprs	FoodTrained	Maintenance	0.00296990586265919	0.0451394584246662
Gm9258|Gm9258	FoodTrained	Maintenance	4.5021461660313e-08	2.81079933852823e-06
Prr22|Prr22	FoodTrained	Maintenance	0.00116096502470556	0.0217030549583901
Crb3|Crb3	FoodTrained	Maintenance	0.00147768903633057	0.0262751148178328
Dennd1c|Dennd1c	FoodTrained	Maintenance	1.06329796830986e-08	9.82782743465753e-07
Trip10|Trip10	FoodTrained	Maintenance	1.23530696245439e-10	2.46242188926303e-08
Pja2|Pja2	FoodTrained	Maintenance	0.00128063983836624	0.0235680044889616
Ddx11|Ddx11	FoodTrained	Maintenance	0.000546822672790202	0.0119436919891904
Arhgap28|Arhgap28	FoodTrained	Maintenance	0.00215604947953146	0.0350464454883152
Gm38593|Gm38593	FoodTrained	Maintenance	0.000271192548137803	0.00671316769161514
Tmem200c|Tmem200c	FoodTrained	Maintenance	0.000672298285850643	0.0140989065771358
Ehd3|Ehd3	FoodTrained	Maintenance	0.000182353553882813	0.00474344677181157
Xdh|Xdh	FoodTrained	Maintenance	6.89256000372133e-09	7.22074087088338e-07
LOC108168348|LOC108168348	FoodTrained	Maintenance	3.96638206558483e-08	2.56352823126211e-06
Gm26637|Gm26637	FoodTrained	Maintenance	8.05521890831082e-08	4.5399309662703e-06
Cyp1b1|Cyp1b1	FoodTrained	Maintenance	8.30212414415207e-11	1.82810842927683e-08
Gm41623|Gm41623	FoodTrained	Maintenance	3.45749259180891e-05	0.00115475374269992
Gm41635|Gm41635	FoodTrained	Maintenance	0.000313823307557281	0.00761906663488748
Lrpprc|Lrpprc	FoodTrained	Maintenance	0.000892954467769459	0.0178186288262911
Prkce|Prkce	FoodTrained	Maintenance	0.000491892633277961	0.0110236340785618
4833418N02Rik|4833418N02Rik	FoodTrained	Maintenance	3.80927888625024e-09	4.68417625122862e-07
Kcnk12|Kcnk12	FoodTrained	Maintenance	0.000178632776338318	0.00469177376632278
Ankrd29|Ankrd29	FoodTrained	Maintenance	0.00101079887252202	0.0194972200546258
4930543D07Rik|4930543D07Rik	FoodTrained	Maintenance	9.42126485748629e-08	5.24736742959465e-06
Ttr|Ttr	FoodTrained	Maintenance	2.34077093248319e-13	1.1980318688766e-10
BC051408|BC051408	FoodTrained	Maintenance	1.59112772080629e-08	1.28765750636362e-06
Map3k2|Map3k2	FoodTrained	Maintenance	0.00343233502765199	0.049960129453225
1700066B19Rik|1700066B19Rik	FoodTrained	Maintenance	2.12904613123815e-05	0.000756430517584556
1700086O06Rik|1700086O06Rik	FoodTrained	Maintenance	0.00086135636027861	0.0174082234734216
Pcdhga9|Pcdhga9	FoodTrained	Maintenance	0.000711654186441039	0.0147607834924797
Pcdha4|Pcdha4	FoodTrained	Maintenance	0.000777261650549339	0.0160420343897937
Pcdhgb2|Pcdhgb2	FoodTrained	Maintenance	1.27213098557785e-08	1.13100208797595e-06
Pcdhga10|Pcdhga10	FoodTrained	Maintenance	4.91100669534733e-07	2.36640543994383e-05
Pcdhgc3|Pcdhgc3	FoodTrained	Maintenance	8.3111620518542e-09	8.28360398820857e-07
Pcdhgc5|Pcdhgc5	FoodTrained	Maintenance	2.97372280367408e-05	0.00101283073261108
Tex43|Tex43	FoodTrained	Maintenance	1.03936602955219e-07	5.72164956442725e-06
Slc12a2|Slc12a2	FoodTrained	Maintenance	0.00292192606389083	0.0446701080509909
Slc6a7|Slc6a7	FoodTrained	Maintenance	1.49891025211031e-09	2.07188784264329e-07
Wdr7|Wdr7	FoodTrained	Maintenance	0.000658615572027947	0.0138888675807274
Pmaip1|Pmaip1	FoodTrained	Maintenance	0.000305182910858152	0.00746672969369617
Mc5r|Mc5r	FoodTrained	Maintenance	0.00221929357514118	0.0357979237073667
Cxxc1|Cxxc1	FoodTrained	Maintenance	0.00129280143351758	0.0237226557621341
Mbp|Mbp	FoodTrained	Maintenance	7.78154079633071e-06	0.000309616884039769
Gm41795|Gm41795	FoodTrained	Maintenance	8.1688673634762e-06	0.00032227883596281
Zfp516|Zfp516	FoodTrained	Maintenance	0.000924732980624103	0.0182695602799184
Unc93b1|Unc93b1	FoodTrained	Maintenance	0.00162440389335477	0.0283514622382114
Nudt8|Nudt8	FoodTrained	Maintenance	0.00025987323619677	0.006500950427818
Pitpnm1|Pitpnm1	FoodTrained	Maintenance	0.000442851320923017	0.0101528758647932
Rad9a|Rad9a	FoodTrained	Maintenance	0.00175867593941932	0.0301667085731737
Pcx|Pcx	FoodTrained	Maintenance	2.73703104473848e-13	1.32900402292853e-10
Sptbn2|Sptbn2	FoodTrained	Maintenance	0.000179849980326134	0.00470015316370303
Rbm4b|Rbm4b	FoodTrained	Maintenance	7.04903862845234e-05	0.00211749398877289
Actn3|Actn3	FoodTrained	Maintenance	0.000514524594098906	0.0114495325951245
Tmem151a|Tmem151a	FoodTrained	Maintenance	0.000124060473359688	0.00344891777299328
Klc2|Klc2	FoodTrained	Maintenance	5.30500967995346e-06	0.000215119846486678
Gal3st3|Gal3st3	FoodTrained	Maintenance	0.00143546137584457	0.0256931305050743
Gm31166|Gm31166	FoodTrained	Maintenance	0.00114247220198147	0.021442017927575
Ppp2r5b|Ppp2r5b	FoodTrained	Maintenance	0.000139730987549807	0.00384047273037836
Sf1|Sf1	FoodTrained	Maintenance	0.000341144511747139	0.00821915218696638
Nrxn2|Nrxn2	FoodTrained	Maintenance	0.00035238661500179	0.00841653044528021
LOC108168407|LOC108168407	FoodTrained	Maintenance	0.00061252099406811	0.0130475928736421
Esrra|Esrra	FoodTrained	Maintenance	0.00044093060014964	0.0101210942727682
Macrod1|Macrod1	FoodTrained	Maintenance	2.27913598526517e-10	4.23137236793789e-08
Map3k11|Map3k11	FoodTrained	Maintenance	0.00234336231022472	0.0372596574884345
Frmd8os|Frmd8os	FoodTrained	Maintenance	0.000157633654909323	0.00423419648655013
Slc25a45|Slc25a45	FoodTrained	Maintenance	4.89172299516011e-05	0.00154648678396239
Syvn1|Syvn1	FoodTrained	Maintenance	2.88305848956376e-08	2.04481193321607e-06
Vps51|Vps51	FoodTrained	Maintenance	0.000307965599921642	0.00751539248159297
Gm2518|Gm2518	FoodTrained	Maintenance	6.32542689242481e-05	0.00193513100261468
Fads2|Fads2	FoodTrained	Maintenance	1.65402642613905e-05	0.000604677575903384
Myrf|Myrf	FoodTrained	Maintenance	0.00102521559013655	0.019730190681317
Gm30042|Gm30042	FoodTrained	Maintenance	6.69581842660358e-11	1.52769534391075e-08
Cyb561a3|Cyb561a3	FoodTrained	Maintenance	0.00071255869838426	0.0147633742574428
Tmem132a|Tmem132a	FoodTrained	Maintenance	1.27586908321821e-05	0.000485163309817333
Cep78|Cep78	FoodTrained	Maintenance	0.00306972828569432	0.046307759631763
D030056L22Rik|D030056L22Rik	FoodTrained	Maintenance	0.00159151377158466	0.0279334738706505
Cstf2t|Cstf2t	FoodTrained	Maintenance	0.000144898354280383	0.0039538042291176
1500017E21Rik|1500017E21Rik	FoodTrained	Maintenance	0.00164625793995489	0.0286536641626156
Gm32771|Gm32771	FoodTrained	Maintenance	0.000242191340771146	0.00611516989357759
Zfp518a|Zfp518a	FoodTrained	Maintenance	0.000305930135993479	0.00747535352943034
Hif1an|Hif1an	FoodTrained	Maintenance	0.00313784990805469	0.047047873086961
Lzts2|Lzts2	FoodTrained	Maintenance	0.000450638935918851	0.0102816259391509
Sfxn3|Sfxn3	FoodTrained	Maintenance	0.000922293712767043	0.0182502361950569
Hps6|Hps6	FoodTrained	Maintenance	3.73718768971096e-08	2.47451480000198e-06
Pitx3|Pitx3	FoodTrained	Maintenance	4.32714416822688e-05	0.00138923137661465
Wbp1l|Wbp1l	FoodTrained	Maintenance	0.000355786459257893	0.00843978393001008
Ina|Ina	FoodTrained	Maintenance	0.00169240293672502	0.0292418197196731
Sorcs1|Sorcs1	FoodTrained	Maintenance	0.00151000082111846	0.0267993304119216
Xpnpep1|Xpnpep1	FoodTrained	Maintenance	1.36576073455499e-05	0.000515207391041191
Smc3|Smc3	FoodTrained	Maintenance	6.69832247240452e-05	0.00203932689163866
Gm30990|Gm30990	FoodTrained	Maintenance	3.43485559523164e-08	2.32306644310363e-06
Bbip1|Bbip1	FoodTrained	Maintenance	5.42624518700998e-05	0.00169286334606932
Vti1a|Vti1a	FoodTrained	Maintenance	0.00139783634009531	0.0251146364064373
Ablim1|Ablim1	FoodTrained	Maintenance	6.15644497887922e-08	3.5328666231829e-06
LOC108168424|LOC108168424	FoodTrained	Maintenance	4.93719731614847e-06	0.000201499365465309
Taf3|Taf3	FoodTrained	Maintenance	3.04271110514305e-05	0.00103126963737351
Nsun6|Nsun6	FoodTrained	Maintenance	0.000567581585213901	0.0122837628333665
Gm17762|Gm17762	FoodTrained	Maintenance	0.000560321473353044	0.0121963307366513
Gm33534|Gm33534	FoodTrained	Maintenance	2.46229959693077e-07	1.25009564254901e-05
Nrarp|Nrarp	FoodTrained	Maintenance	5.81257015554443e-05	0.00179857256594028
Nsmf|Nsmf	FoodTrained	Maintenance	2.10014306289155e-05	0.000748971924331022
